channel,review_id,slot_id,task_id,family,base_family,block,profile,difficulty_tier,coupling,schedule,dependency_distance,structural_split,category,eligible,reached,exposed,verdict,reason,source_lines,event_indices,request_ids
machine,R-1E0F92BF071A19,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm46,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,SERIAL,LONG,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-1E0F92BF071A19,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm46,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,SERIAL,LONG,,structure_fidelity,True,True,True,V,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""V""}",[],[],[]
machine,R-204C1B09C5E9C2,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm47,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,SERIAL,LONG,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-204C1B09C5E9C2,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm47,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,SERIAL,LONG,,S1_api,True,True,True,C,"{""rejected_call_ids"": []}",[],[],[]
machine,R-204C1B09C5E9C2,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm47,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,SERIAL,LONG,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 1}",[],[],[]
machine,R-204C1B09C5E9C2,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm47,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,SERIAL,LONG,,T_task_completion,True,True,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-204C1B09C5E9C2,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm47,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,SERIAL,LONG,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""V"", ""BUFFER_OCCUPANCY_OWNER"": ""C"", ""BUFFER_RECEIPT"": ""V"", ""SUPPORT_DEPARTURE"": ""C""}, ""geometry_status_recorded_but_not_interpreted"": ""GEOMETRY_EVALUATOR_ERROR"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""C"", ""S2_robot_contract"": ""V""}}",[],[],[]
machine,R-204C1B09C5E9C2,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm47,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,SERIAL,LONG,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-204C1B09C5E9C2,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm47,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,SERIAL,LONG,,structure_fidelity,True,True,True,V,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""V""}",[],[],[]
machine,R-BDF4141D5D5337,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm5,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,MEDIUM,BOUND,SERIAL,LONG,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-BDF4141D5D5337,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm5,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,MEDIUM,BOUND,SERIAL,LONG,,S1_api,True,True,True,C,"{""rejected_call_ids"": []}",[],[],[]
machine,R-BDF4141D5D5337,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm5,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,MEDIUM,BOUND,SERIAL,LONG,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 1}",[],[],[]
machine,R-BDF4141D5D5337,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm5,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,MEDIUM,BOUND,SERIAL,LONG,,T_task_completion,True,True,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-BDF4141D5D5337,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm5,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,MEDIUM,BOUND,SERIAL,LONG,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""V"", ""BUFFER_OCCUPANCY_OWNER"": ""C"", ""BUFFER_RECEIPT"": ""V"", ""SUPPORT_DEPARTURE"": ""C""}, ""geometry_status_recorded_but_not_interpreted"": ""INCONCLUSIVE_INCOMPLETE_TRACE"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""C"", ""S2_robot_contract"": ""V""}}",[],[],[]
machine,R-BDF4141D5D5337,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm5,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,MEDIUM,BOUND,SERIAL,LONG,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-BDF4141D5D5337,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm5,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,MEDIUM,BOUND,SERIAL,LONG,,structure_fidelity,True,True,True,V,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""V""}",[],[],[]
machine,R-41A9ED8E3C2D31,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm52,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,MEDIUM,BOUND,SERIAL,LONG,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-41A9ED8E3C2D31,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm52,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,MEDIUM,BOUND,SERIAL,LONG,,S1_api,True,True,True,V,"{""rejected_call_ids"": [1]}",[],[],[]
machine,R-41A9ED8E3C2D31,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm52,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,MEDIUM,BOUND,SERIAL,LONG,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 1}",[],[],[]
machine,R-41A9ED8E3C2D31,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm52,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,MEDIUM,BOUND,SERIAL,LONG,,T_task_completion,True,False,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-41A9ED8E3C2D31,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm52,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,MEDIUM,BOUND,SERIAL,LONG,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S1_api"", ""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""U"", ""BUFFER_OCCUPANCY_OWNER"": ""U"", ""BUFFER_RECEIPT"": ""U"", ""SUPPORT_DEPARTURE"": ""U""}, ""geometry_status_recorded_but_not_interpreted"": ""U_NO_TRUSTED_EVENTS"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""V"", ""S2_robot_contract"": ""V""}}",[],[],[]
machine,R-41A9ED8E3C2D31,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm52,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,MEDIUM,BOUND,SERIAL,LONG,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-41A9ED8E3C2D31,I-IC01_C1_BUFFER-BOUND-SERIAL-LONG-glm52,IC01_C1_BUFFER-BOUND-SERIAL-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,MEDIUM,BOUND,SERIAL,LONG,,structure_fidelity,True,True,False,NE,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""NE""}",[],[],[]
machine,R-9EF6055E9330D3,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm46,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,EASY,BOUND,SERIAL,SHORT,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-9EF6055E9330D3,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm46,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,EASY,BOUND,SERIAL,SHORT,,S1_api,True,True,True,C,"{""rejected_call_ids"": []}",[],[],[]
machine,R-9EF6055E9330D3,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm46,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,EASY,BOUND,SERIAL,SHORT,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 1}",[],[],[]
machine,R-9EF6055E9330D3,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm46,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,EASY,BOUND,SERIAL,SHORT,,T_task_completion,True,True,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-9EF6055E9330D3,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm46,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,EASY,BOUND,SERIAL,SHORT,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""V"", ""BUFFER_OCCUPANCY_OWNER"": ""V"", ""BUFFER_RECEIPT"": ""V"", ""SUPPORT_DEPARTURE"": ""C""}, ""geometry_status_recorded_but_not_interpreted"": ""INCONCLUSIVE_INCOMPLETE_TRACE"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""C"", ""S2_robot_contract"": ""V""}}",[],[],[]
machine,R-9EF6055E9330D3,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm46,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,EASY,BOUND,SERIAL,SHORT,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-9EF6055E9330D3,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm46,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,EASY,BOUND,SERIAL,SHORT,,structure_fidelity,True,True,True,V,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""V""}",[],[],[]
machine,R-924333D70F7FA5,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm47,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,EASY,BOUND,SERIAL,SHORT,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-924333D70F7FA5,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm47,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,EASY,BOUND,SERIAL,SHORT,,S1_api,True,True,True,C,"{""rejected_call_ids"": []}",[],[],[]
machine,R-924333D70F7FA5,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm47,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,EASY,BOUND,SERIAL,SHORT,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 1}",[],[],[]
machine,R-924333D70F7FA5,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm47,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,EASY,BOUND,SERIAL,SHORT,,T_task_completion,True,True,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-924333D70F7FA5,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm47,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,EASY,BOUND,SERIAL,SHORT,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""V"", ""BUFFER_OCCUPANCY_OWNER"": ""V"", ""BUFFER_RECEIPT"": ""U"", ""SUPPORT_DEPARTURE"": ""C""}, ""geometry_status_recorded_but_not_interpreted"": ""VIOLATIONS_ON_OBSERVED_PREFIX"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""C"", ""S2_robot_contract"": ""V""}}",[],[],[]
machine,R-924333D70F7FA5,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm47,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,EASY,BOUND,SERIAL,SHORT,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-924333D70F7FA5,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm47,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,EASY,BOUND,SERIAL,SHORT,,structure_fidelity,True,True,True,V,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""V""}",[],[],[]
machine,R-7FC2A159671877,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm5,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,EASY,BOUND,SERIAL,SHORT,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-7FC2A159671877,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm5,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,EASY,BOUND,SERIAL,SHORT,,S1_api,True,True,True,C,"{""rejected_call_ids"": []}",[],[],[]
machine,R-7FC2A159671877,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm5,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,EASY,BOUND,SERIAL,SHORT,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 1}",[],[],[]
machine,R-7FC2A159671877,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm5,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,EASY,BOUND,SERIAL,SHORT,,T_task_completion,True,True,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-7FC2A159671877,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm5,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,EASY,BOUND,SERIAL,SHORT,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""U"", ""BUFFER_OCCUPANCY_OWNER"": ""U"", ""BUFFER_RECEIPT"": ""U"", ""SUPPORT_DEPARTURE"": ""U""}, ""geometry_status_recorded_but_not_interpreted"": ""GEOMETRY_EVALUATOR_ERROR"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""C"", ""S2_robot_contract"": ""V""}}",[],[],[]
machine,R-7FC2A159671877,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm5,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,EASY,BOUND,SERIAL,SHORT,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-7FC2A159671877,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm5,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm5,EASY,BOUND,SERIAL,SHORT,,structure_fidelity,True,True,True,V,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""V""}",[],[],[]
machine,R-B66543F4D2759E,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm52,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,EASY,BOUND,SERIAL,SHORT,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-B66543F4D2759E,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm52,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,EASY,BOUND,SERIAL,SHORT,,S1_api,True,True,True,C,"{""rejected_call_ids"": []}",[],[],[]
machine,R-B66543F4D2759E,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm52,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,EASY,BOUND,SERIAL,SHORT,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 1}",[],[],[]
machine,R-B66543F4D2759E,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm52,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,EASY,BOUND,SERIAL,SHORT,,T_task_completion,True,True,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-B66543F4D2759E,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm52,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,EASY,BOUND,SERIAL,SHORT,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""U"", ""BUFFER_OCCUPANCY_OWNER"": ""C"", ""BUFFER_RECEIPT"": ""U"", ""SUPPORT_DEPARTURE"": ""U""}, ""geometry_status_recorded_but_not_interpreted"": ""INCONCLUSIVE_INCOMPLETE_TRACE"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""C"", ""S2_robot_contract"": ""V""}}",[],[],[]
machine,R-B66543F4D2759E,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm52,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,EASY,BOUND,SERIAL,SHORT,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-B66543F4D2759E,I-IC01_C1_BUFFER-BOUND-SERIAL-SHORT-glm52,IC01_C1_BUFFER-BOUND-SERIAL-SHORT,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm52,EASY,BOUND,SERIAL,SHORT,,structure_fidelity,True,True,True,V,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""V""}",[],[],[]
machine,R-88F8DA87BD71A0,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm46,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,DETACHED,CONCURRENT,LONG,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-88F8DA87BD71A0,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm46,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,DETACHED,CONCURRENT,LONG,,S1_api,True,True,True,C,"{""rejected_call_ids"": []}",[],[],[]
machine,R-88F8DA87BD71A0,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm46,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,DETACHED,CONCURRENT,LONG,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 1}",[],[],[]
machine,R-88F8DA87BD71A0,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm46,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,DETACHED,CONCURRENT,LONG,,T_task_completion,True,True,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-88F8DA87BD71A0,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm46,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,DETACHED,CONCURRENT,LONG,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""V"", ""BUFFER_OCCUPANCY_OWNER"": ""C"", ""BUFFER_RECEIPT"": ""V"", ""SUPPORT_DEPARTURE"": ""C""}, ""geometry_status_recorded_but_not_interpreted"": ""INCONCLUSIVE_INCOMPLETE_TRACE"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""C"", ""S2_robot_contract"": ""V""}}",[],[],[]
machine,R-88F8DA87BD71A0,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm46,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,DETACHED,CONCURRENT,LONG,,O_observation_branching,False,False,False,NA,"""NO_DECLARED_OBSERVATION_FACT""",[],[],[]
machine,R-88F8DA87BD71A0,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm46,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm46,MEDIUM,DETACHED,CONCURRENT,LONG,,structure_fidelity,True,True,True,C,"{""assigned_structure"": ""C"", ""rq2_wrapper"": ""C""}",[],[],[]
machine,R-F8B4518B30C5F7,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm47,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,DETACHED,CONCURRENT,LONG,,S0_source_entry,True,True,True,C,"""PYTHON_SOURCE""",[],[],[]
machine,R-F8B4518B30C5F7,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm47,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,DETACHED,CONCURRENT,LONG,,S1_api,True,True,True,C,"{""rejected_call_ids"": []}",[],[],[]
machine,R-F8B4518B30C5F7,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm47,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,DETACHED,CONCURRENT,LONG,,S2_robot_contract,True,True,True,V,"{""trusted_error_count"": 2}",[],[],[]
machine,R-F8B4518B30C5F7,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm47,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,DETACHED,CONCURRENT,LONG,,T_task_completion,True,True,True,V,"{""final_goal_ok"": false, ""lifecycle_complete"": false}",[],[],[]
machine,R-F8B4518B30C5F7,I-IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG-glm47,IC01_C1_BUFFER-DETACHED-CONCURRENT-LONG,IC01_C1_BUFFER,C1_BUFFER,RQ2_FACTORIAL,glm47,MEDIUM,DETACHED,CONCURRENT,LONG,,P_direct_base,True,False,False,NE,"{""blocked_by_stage"": [""S2_robot_contract""], ""direct_labels_recorded_but_not_interpreted"": {""BUFFER_EVENT_PROTOCOL"": ""V"", ""BUFFER_OCCUPANCY_OWNER"": ""V"", ""BUFFER_RECEIPT"": ""V"", ""SUPPORT_DEPARTURE"": ""C""}, ""geometry_status_recorded_but_not_interpreted"": ""GEOMETRY_EVALUATOR_ERROR"", ""stage_gate"": {""S0_source_entry"": ""C"", ""S1_api"": ""C"", ""S2_robot_contract"": ""V""}}",[],[],[]
